name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Washington D.C. area,2024-07-29T11:00:00,28,29.6,20,61.7,0,0,,0,0,14.8,13.2,159,1015.3,24,16,786,2.8,8,3,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T12:00:00,29.4,31.5,20.5,58.8,0,0,,0,0,14.8,13.2,151,1014.9,24,16,905,3.3,9,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T13:00:00,31.2,33.6,20.5,53.01,0,0,,0,0,16.6,15.4,176,1014.5,26.6,16,953,3.4,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T14:00:00,32.2,35.1,20.9,51.24,0,0,,0,0,18.4,19.8,160,1013.9,46.4,16,954,3.4,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T15:00:00,32.9,35.6,20.5,48.11,0,0,,0,0,20.5,17.6,172,1013.1,47.2,16,877,3.2,9,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T16:00:00,33.4,36.6,21,48.07,0,0,,0,0,22.3,21.4,172,1012.6,43.8,16,740,2.7,7,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T17:00:00,33,36,20.9,49.25,0,0,,0,0,27.7,22,191,1012.1,63.8,16,246,0.9,2,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T18:00:00,31.7,35.4,22,56.75,0,0,,0,0,22.3,20.1,181,1012,66,16,49,0.2,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T19:00:00,27.7,30,21.6,69.68,5.871,100,rain,0,0,60.8,12.4,230,1012.9,93.6,14.2,123,0.4,1,30,"Rain, Overcast",rain,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T20:00:00,28,30.8,22.2,70.7,0.319,100,rain,0,0,20.5,10.7,244,1013.2,78.6,16,14,0.1,0,10,"Rain, Partially cloudy",rain,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T21:00:00,27.6,29.9,21.8,70.88,0,0,,0,0,20.5,14,199,1013.4,80.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T22:00:00,27.7,30.3,22.2,72.06,0,0,,0,0,18.4,11.5,213,1013.9,78.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-29T23:00:00,27.1,29.2,21.7,72.6,0,0,,0,0,18.4,16.3,192,1013.7,88.3,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T00:00:00,26.1,26.1,21.2,74.36,0,0,,0,0,18.4,21.6,201,1013.5,87.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T01:00:00,25.6,25.6,20.7,74.34,0,0,,0,0,18.4,16.6,202,1013.6,65.3,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T02:00:00,24.9,24.9,20.6,77.26,0,0,,0,0,18.4,14.4,192,1013.6,88.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T03:00:00,24.8,24.8,20.6,77.52,0,0,,0,0,18.4,16.1,209,1013.4,90,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T04:00:00,24.9,24.9,21.1,79.69,0,0,,0,0,18.4,14.1,199,1013.4,100,16,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T05:00:00,24.9,24.9,21.1,79.83,0,0,,0,0,20.5,13,209,1013.4,100,16,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T06:00:00,24.3,24.3,21.1,82.7,0,0,,0,0,20.5,15.7,198,1013.9,100,16,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T07:00:00,24.3,24.3,21.2,82.68,0,0,,0,0,22.3,19.7,191,1014.1,100,16,30,0.1,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T08:00:00,24.3,24.3,21.1,82.46,0,0,,0,0,20.5,15,189,1014.5,100,16,19,0.1,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T09:00:00,24.9,24.9,21.2,79.63,0,0,,0,0,20.5,16.2,190,1014.4,100,16,118,0.4,1,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T10:00:00,25.6,25.6,21.2,76.77,0,0,,0,0,22.3,21.6,191,1014.4,100,16,255,0.9,3,10,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T11:00:00,26.1,26.1,21.7,76.65,0,0,,0,0,24.1,14.8,188,1014.3,100,16,148,0.5,1,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T12:00:00,26.6,26.6,21.7,74.45,0,0,,0,0,24.1,16.7,195,1014.2,100,16,195,0.7,2,30,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T13:00:00,27.8,30.4,22.2,71.56,0,0,,0,0,24.1,21.7,170,1013.9,98.6,16,318,1.1,3,30,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T14:00:00,28.3,30.9,21.8,67.69,0,0,,0,0,36.6,18.2,188,1013.2,89,16,1041,3.7,10,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T15:00:00,29.9,33.4,22.2,63.25,0,0,,0,0,29.5,21.7,178,1012.1,84.1,16,949,3.4,9,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T16:00:00,31.1,34.8,22.2,59.23,0,0,,0,0,25.9,23.1,178,1011.5,87.1,16,285,1,3,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T17:00:00,30.6,34.2,22.2,60.83,0,0,,0,0,25.9,26.1,169,1011.2,81.3,16,225,0.8,2,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T18:00:00,29.9,33.4,22.2,63.26,0,0,,0,0,27.7,20,178,1011,79.3,16,137,0.5,1,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T19:00:00,27.9,31.5,23.7,77.91,0.96,100,rain,0,0,31.7,14.3,234,1011.1,82.7,16,86,0.3,1,10,"Rain, Partially cloudy",rain,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T20:00:00,26.2,26.2,22.2,78.58,0,0,,0,0,22.3,17,202,1011.1,81.9,16,11,0,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T21:00:00,25.5,25.5,22.1,81.52,0,0,,0,0,20.5,17.8,181,1011.9,85.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T22:00:00,24.9,24.9,21.7,82.28,0,0,,0,0,18.4,12.2,201,1012.4,87.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-30T23:00:00,24.9,24.9,21.1,79.7,0,0,,0,0,16.6,17.4,188,1012.5,88,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T00:00:00,24.3,24.3,21.2,83.08,0,0,,0,0,16.6,13.4,205,1012.4,85.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T01:00:00,24.3,24.3,21.7,85.49,0,0,,0,0,16.6,14.3,187,1012.5,94.8,16,0,0,0,3,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T02:00:00,23.8,23.8,21.7,87.96,1.154,100,rain,0,0,16.6,12.6,194,1011.8,83.1,16,0,0,0,10,"Rain, Partially cloudy",rain,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T03:00:00,23.8,23.8,21.7,87.98,0,0,,0,0,22.3,14.3,206,1011.9,95.1,16,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T04:00:00,23.8,23.8,21.7,87.95,0,0,,0,0,18.4,8.1,212,1012,90.1,16,0,0,0,3,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-31T05:00:00,23.8,23.8,22.1,90.39,0,0,,0,0,16.6,10.8,213,1012.2,98.9,16,0,0,0,3,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T06:00:00,23.8,23.8,21.7,88.06,0,0,,0,0,13,8,213,1012.5,100,16,0,0,0,3,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T07:00:00,23.8,23.8,21.7,88.26,0,0,,0,0,14.8,9.2,242,1013,100,14.2,37,0.1,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T08:00:00,24.3,24.3,21.8,85.68,0,0,,0,0,14.8,5.5,262,1013.3,99.3,16,162,0.6,2,10,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T09:00:00,25.7,25.7,22.3,81.24,0,0,,0,0,16.6,0.2,6,1013.6,86.4,16,466,1.7,5,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T10:00:00,26.8,29.3,22.8,78.79,0,0,,0,0,18.4,7.3,150,1013.6,24,14.2,638,2.3,6,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T11:00:00,28.5,32.2,23.2,73.06,0,0,,0,0,18.4,7.5,162,1013.8,24,16,796,2.9,8,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T12:00:00,30.8,35.3,23.1,63.81,0,0,,0,0,18.4,10.5,132,1013.6,24.7,16,972,3.5,10,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T13:00:00,32.3,36.1,21.9,54.3,0,0,,0,0,18.4,7.5,147,1013.5,49.4,16,1056,3.8,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T14:00:00,31.9,35.5,21.9,55.69,0,0,,0,0,18.4,13.3,152,1013,81.3,16,165,0.6,2,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T15:00:00,30.7,34,21.7,58.49,0.266,100,rain,0,0,18.4,13.4,178,1012.9,49.3,16,853,3.1,9,30,"Rain, Partially cloudy",rain,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T16:00:00,33,37.5,22.5,54.27,0,0,,0,0,16.6,13.5,176,1012.4,61.2,16,728,2.6,7,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T17:00:00,33.4,38.1,22.5,52.78,0,0,,0,0,16.6,23.2,181,1011.8,83.4,16,204,0.7,2,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T18:00:00,24.2,24.2,20.8,81.5,6.097,100,rain,0,0,54,29.2,162,1012.7,99.4,4.4,93,0.3,1,30,"Rain, Overcast",rain,"C6294,KDCA,72405013743,KADW"
Washington D.C. area,2024-07-31T19:00:00,25.6,25.6,21,75.75,1.93,100,rain,0,0,53.6,14.9,151,1012.7,82.4,16,120,0.4,1,30,"Rain, Partially cloudy",rain,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T20:00:00,26.9,28.7,21.1,70.61,0,0,,0,0,11.2,5.5,314,1012.6,77.8,16,62,0.2,1,8,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T21:00:00,24.8,24.8,21.5,82.05,0,0,,0,0,9.4,8,177,1013.8,86.3,16,3,0,0,8,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T22:00:00,24.8,24.8,20,75.03,0,0,,0,0,9.4,8.9,200,1014.1,77.8,16,0,0,0,8,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-31T23:00:00,24.8,24.8,21.1,80.07,0,0,,0,0,7.6,5.5,137,1014.4,77.8,16,0,0,0,15,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
